member_id,signup_date,churn,outreach
7531,2024-03-24,0,0
7532,2025-01-21,1,0
7533,2024-03-27,0,0
7534,2024-11-02,0,1
7535,2024-06-02,0,1
7536,2025-03-15,0,1
7537,2024-09-20,0,0
7538,2025-02-24,0,0
7539,2025-05-07,0,0
7540,2025-02-14,0,1
7541,2024-06-21,0,0
7542,2024-01-04,0,0
7543,2025-04-16,0,0
7544,2024-04-19,0,0
7545,2024-02-06,0,0
7546,2024-01-31,0,0
7547,2025-01-15,0,0
7548,2024-09-24,0,0
7549,2024-01-11,0,0
7550,2024-12-09,0,1
7551,2024-06-14,0,1
7552,2024-12-07,0,0
7553,2025-04-26,1,0
7554,2024-01-19,0,1
7555,2024-07-02,0,0
7556,2024-01-10,0,0
7557,2024-07-10,1,1
7558,2024-11-15,0,1
7559,2025-04-19,0,0
7560,2025-03-02,0,0
7561,2024-02-28,0,1
7562,2025-03-11,0,1
7563,2024-04-06,1,1
7564,2025-05-10,0,1
7565,2024-10-04,1,0
7566,2024-09-21,0,0
7567,2024-01-09,0,0
7568,2025-04-01,0,1
7569,2024-09-29,0,0
7570,2024-01-08,0,1
7571,2024-07-26,0,0
7572,2024-05-02,0,0
7573,2024-02-02,0,0
7574,2025-05-27,0,1
7575,2024-07-22,0,1
7576,2025-05-31,0,0
7577,2025-03-18,1,1
7578,2024-12-04,1,1
7579,2025-03-13,1,0
7580,2025-03-20,0,1
7581,2024-05-15,0,0
7582,2025-01-21,0,0
7583,2024-01-25,0,0
7584,2025-05-20,0,0
7585,2024-11-20,0,1
7586,2024-12-03,0,0
7587,2024-04-04,0,0
7588,2024-05-25,1,1
7589,2024-08-18,0,0
7590,2025-05-09,0,0
7591,2024-02-07,1,0
7592,2025-02-28,1,0
7593,2025-03-12,0,0
7594,2025-01-02,0,1
7595,2024-12-10,0,0
7596,2024-06-08,0,1
7597,2024-05-23,0,0
7598,2024-12-10,0,0
7599,2024-09-25,0,1
7600,2024-09-24,1,0
7601,2024-06-17,1,1
7602,2024-02-02,0,1
7603,2025-01-11,0,1
7604,2024-08-01,0,0
7605,2025-03-15,1,1
7606,2025-05-06,0,1
7607,2025-01-27,0,1
7608,2025-05-03,0,1
7609,2024-01-29,0,1
7610,2024-02-08,0,0
7611,2024-06-21,0,1
7612,2024-01-17,0,0
7613,2024-02-25,0,0
7614,2024-08-13,1,0
7615,2024-03-07,0,1
7616,2024-07-15,0,0
7617,2024-01-23,0,0
7618,2024-08-24,0,0
7619,2024-05-17,0,1
7620,2025-04-17,0,0
7621,2024-08-16,1,0
7622,2024-11-12,0,1
7623,2024-07-19,0,0
7624,2024-09-14,0,0
7625,2025-04-24,1,0
7626,2024-06-26,0,1
7627,2024-05-02,0,0
7628,2024-12-07,0,0
7629,2024-06-19,0,0
7630,2024-02-28,0,0
7631,2025-04-09,0,0
7632,2024-09-16,0,0
7633,2025-01-07,0,1
7634,2024-04-04,0,0
7635,2024-05-04,1,1
7636,2024-02-10,0,0
7637,2024-09-10,0,0
7638,2024-01-07,0,0
7639,2025-04-15,1,1
7640,2025-05-25,1,1
7641,2024-03-09,0,1
7642,2024-03-21,1,0
7643,2024-09-18,0,1
7644,2024-03-29,0,1
7645,2024-07-26,0,0
7646,2024-07-31,0,0
7647,2024-09-22,0,1
7648,2024-10-19,1,0
7649,2024-07-25,0,0
7650,2024-11-28,0,1
7651,2024-03-17,1,0
7652,2024-10-14,0,1
7653,2024-02-16,0,0
7654,2024-07-18,0,0
7655,2025-03-02,0,0
7656,2024-07-28,0,0
7657,2025-02-23,0,0
7658,2024-06-02,0,0
7659,2025-02-18,0,0
7660,2024-12-18,0,1
7661,2024-06-05,0,0
7662,2024-09-17,1,1
7663,2024-03-17,0,0
7664,2025-05-02,0,1
7665,2024-05-10,0,0
7666,2025-03-30,0,1
7667,2024-06-11,0,0
7668,2024-01-15,0,0
7669,2024-08-19,0,0
7670,2024-07-13,1,1
7671,2024-12-24,0,0
7672,2024-11-26,0,1
7673,2025-03-02,0,1
7674,2025-05-11,0,1
7675,2025-04-30,1,0
7676,2025-03-24,0,0
7677,2025-02-16,0,0
7678,2024-11-25,0,0
7679,2024-05-26,0,1
7680,2024-09-15,0,0
7681,2024-10-18,0,0
7682,2024-05-22,0,1
7683,2024-12-30,1,0
7684,2024-03-30,0,0
7685,2024-06-12,0,0
7686,2025-04-25,1,1
7687,2024-03-24,1,1
7688,2024-03-17,0,0
7689,2025-05-31,0,0
7690,2025-04-29,0,0
7691,2024-04-13,0,0
7692,2025-03-27,1,1
7693,2025-05-01,0,0
7694,2024-12-04,0,0
7695,2025-04-22,0,0
7696,2024-08-10,0,1
7697,2024-01-09,0,1
7698,2024-02-22,0,0
7699,2024-03-17,0,1
7700,2025-05-17,0,1
7701,2024-11-11,0,1
7702,2024-06-13,0,1
7703,2024-10-05,0,1
7704,2024-01-27,1,0
7705,2024-03-10,1,0
7706,2024-08-05,0,1
7707,2024-12-30,1,1
7708,2024-11-01,1,0
7709,2024-05-03,0,0
7710,2024-01-19,0,1
7711,2024-09-13,0,1
7712,2024-10-22,0,1
7713,2024-01-22,0,0
7714,2025-03-25,1,0
7715,2024-02-17,0,1
7716,2024-07-01,0,0
7717,2025-03-10,0,1
7718,2024-04-16,0,1
7719,2024-07-06,0,0
7720,2024-03-26,0,0
7721,2025-03-31,0,1
7722,2024-05-16,0,1
7723,2024-12-01,1,0
7724,2025-04-13,0,0
7725,2025-02-06,0,0
7726,2024-03-12,0,1
7727,2024-01-24,0,0
7728,2025-04-29,0,1
7729,2024-02-25,0,0
7730,2024-08-10,0,0
7731,2024-06-27,0,0
7732,2025-03-09,0,0
7733,2025-03-25,0,1
7734,2025-05-06,1,0
7735,2024-07-07,0,1
7736,2025-02-23,0,0
7737,2024-09-05,0,0
7738,2024-06-12,0,0
7739,2024-09-11,0,1
7740,2025-04-20,0,0
7741,2025-02-20,1,0
7742,2024-06-18,0,0
7743,2024-11-12,0,1
7744,2024-06-22,0,1
7745,2025-04-14,0,1
7746,2024-12-10,0,1
7747,2025-03-20,1,1
7748,2024-01-18,0,1
7749,2024-03-10,0,0
7750,2024-12-03,0,0
7751,2025-03-31,0,1
7752,2024-09-25,0,0
7753,2024-07-06,0,0
7754,2025-03-09,0,1
7755,2024-10-14,1,0
7756,2025-05-13,0,1
7757,2025-03-16,0,0
7758,2024-10-29,0,0
7759,2024-03-27,0,0
7760,2025-03-13,0,0
7761,2024-01-22,0,1
7762,2025-05-31,1,1
7763,2025-05-17,0,1
7764,2025-04-11,0,0
7765,2024-04-10,0,1
7766,2024-05-20,1,0
7767,2024-05-17,0,0
7768,2024-08-15,0,1
7769,2024-10-07,0,0
7770,2025-03-06,0,0
7771,2024-02-09,1,1
7772,2024-07-29,1,0
7773,2024-10-28,0,0
7774,2024-03-26,0,1
7775,2025-01-31,0,1
7776,2024-09-09,0,0
7777,2025-01-15,0,0
7778,2025-03-19,0,1
7779,2024-02-02,0,0
7780,2024-09-16,0,0
7781,2024-08-21,1,0
7782,2025-05-29,0,1
7783,2024-11-03,1,1
7784,2024-03-10,0,0
7785,2025-03-29,1,0
7786,2025-03-14,1,1
7787,2024-12-29,0,0
7788,2025-04-25,0,1
7789,2024-05-23,0,1
7790,2024-01-24,1,1
7791,2025-02-28,0,1
7792,2024-06-23,0,0
7793,2024-11-20,0,1
7794,2024-12-13,0,0
7795,2024-01-18,0,0
7796,2024-02-13,1,0
7797,2024-06-03,1,1
7798,2025-01-11,0,1
7799,2025-02-05,0,1
7800,2024-08-12,0,0
7801,2024-08-04,0,0
7802,2024-01-31,0,0
7803,2024-02-28,0,0
7804,2024-12-18,0,0
7805,2025-03-20,0,0
7806,2024-08-22,1,1
7807,2024-04-16,0,1
7808,2024-07-09,0,0
7809,2024-09-01,0,1
7810,2024-03-16,0,0
7811,2024-09-23,0,0
7812,2024-11-12,0,0
7813,2024-04-30,0,0
7814,2024-01-25,1,1
7815,2025-03-07,1,0
7816,2024-06-08,0,0
7817,2024-04-23,0,1
7818,2025-05-16,0,0
7819,2024-06-14,0,0
7820,2024-06-23,0,0
7821,2024-01-01,0,1
7822,2024-03-26,0,0
7823,2024-11-15,0,0
7824,2025-02-04,1,0
7825,2025-01-16,1,0
7826,2024-11-13,0,1
7827,2024-09-06,1,0
7828,2024-09-12,0,1
7829,2024-11-02,0,1
7830,2024-05-23,0,0
7831,2025-01-25,0,0
7832,2024-06-17,1,0
7833,2024-10-24,0,1
7834,2024-08-20,0,0
7835,2024-09-27,1,1
7836,2024-02-29,0,0
7837,2024-10-22,0,0
7838,2025-04-11,0,0
7839,2024-08-22,0,0
7840,2024-08-21,0,0
7841,2025-01-02,1,1
7842,2024-08-19,0,0
7843,2025-05-05,0,1
7844,2025-05-17,1,0
7845,2025-01-15,0,0
7846,2025-03-03,0,1
7847,2024-12-29,0,0
7848,2024-07-20,0,0
7849,2024-05-25,0,0
7850,2025-04-01,0,1
7851,2024-05-14,0,0
7852,2024-09-20,0,0
7853,2024-03-04,0,0
7854,2025-05-05,1,1
7855,2024-02-10,0,0
7856,2024-10-22,0,0
7857,2024-01-03,0,1
7858,2024-04-19,0,0
7859,2024-08-08,0,0
7860,2025-01-04,0,0
7861,2025-01-02,0,1
7862,2025-03-11,0,0
7863,2024-01-04,0,1
7864,2024-08-31,0,0
7865,2024-06-14,0,1
7866,2024-01-26,0,1
7867,2025-01-29,1,0
7868,2025-04-18,0,0
7869,2024-01-17,0,1
7870,2024-04-01,0,0
7871,2025-04-27,1,1
7872,2024-07-23,0,0
7873,2025-05-16,0,1
7874,2025-02-03,1,0
7875,2024-07-25,0,1
7876,2024-05-25,0,0
7877,2024-04-10,0,1
7878,2024-08-28,1,1
7879,2024-06-11,0,1
7880,2024-06-21,0,0
7881,2025-05-16,0,0
7882,2024-10-10,1,0
7883,2024-12-24,0,1
7884,2025-01-15,0,1
7885,2024-06-11,0,0
7886,2024-11-02,0,1
7887,2024-12-04,1,0
7888,2024-02-24,0,0
7889,2024-11-28,0,1
7890,2024-05-06,0,1
7891,2024-08-30,0,1
7892,2025-02-12,1,0
7893,2025-05-17,0,1
7894,2024-10-29,1,0
7895,2025-04-08,0,0
7896,2024-08-22,1,0
7897,2024-02-07,0,1
7898,2024-05-18,0,0
7899,2024-07-13,1,0
7900,2024-01-01,0,1
7901,2024-04-05,1,0
7902,2025-02-16,0,0
7903,2025-03-04,0,1
7904,2024-08-22,1,0
7905,2024-12-14,0,0
7906,2025-04-25,1,0
7907,2025-01-30,0,0
7908,2024-12-16,0,0
7909,2025-02-19,1,0
7910,2024-02-20,0,0
7911,2024-03-21,0,1
7912,2024-02-05,0,1
7913,2024-03-07,0,1
7914,2025-04-25,1,1
7915,2025-04-12,0,0
7916,2024-05-21,0,0
7917,2024-12-21,0,0
7918,2025-04-15,1,0
7919,2025-03-14,0,1
7920,2024-05-06,0,0
7921,2024-07-23,1,0
7922,2024-01-29,0,1
7923,2025-03-20,0,0
7924,2025-04-08,0,1
7925,2024-10-06,1,0
7926,2024-05-30,0,0
7927,2024-08-27,0,1
7928,2024-09-22,0,0
7929,2024-04-14,0,0
7930,2025-03-08,0,1
7931,2025-05-11,1,1
7932,2025-03-15,0,0
7933,2024-06-06,0,0
7934,2024-06-20,0,0
7935,2025-05-08,0,1
7936,2024-11-06,0,0
7937,2025-02-06,0,0
7938,2025-04-07,0,1
7939,2025-01-01,0,1
7940,2024-09-11,0,1
7941,2024-07-26,0,1
7942,2025-03-25,0,1
7943,2024-04-04,0,0
7944,2025-04-22,0,1
7945,2024-07-08,0,0
7946,2025-04-28,0,1
7947,2025-02-26,0,0
7948,2024-05-12,0,1
7949,2024-02-24,0,0
7950,2025-05-24,0,0
7951,2025-02-13,0,0
7952,2024-07-29,1,1
7953,2024-10-19,1,0
7954,2024-04-24,0,1
7955,2024-09-15,0,0
7956,2024-05-01,0,1
7957,2024-10-25,1,0
7958,2025-01-15,1,1
7959,2025-05-15,0,0
7960,2024-10-23,0,0
7961,2024-12-27,0,0
7962,2025-04-07,0,0
7963,2025-03-13,0,1
7964,2024-05-06,0,0
7965,2024-07-15,0,1
7966,2024-08-08,0,0
7967,2024-03-31,0,0
7968,2025-02-14,0,0
7969,2024-01-08,1,0
7970,2025-04-12,0,1
7971,2024-11-15,1,1
7972,2025-01-28,0,1
7973,2024-09-25,0,0
7974,2024-07-09,0,0
7975,2024-03-01,0,0
7976,2025-03-13,0,1
7977,2024-09-20,0,0
7978,2024-04-04,0,0
7979,2025-04-14,1,0
7980,2025-05-28,0,1
7981,2024-07-12,0,1
7982,2025-04-26,0,1
7983,2024-12-01,0,1
7984,2025-03-10,0,1
7985,2024-07-14,0,0
7986,2024-09-05,1,1
7987,2025-05-12,0,1
7988,2024-07-30,0,1
7989,2025-04-10,1,0
7990,2024-08-08,1,0
7991,2024-09-29,0,0
7992,2024-06-02,0,1
7993,2024-09-05,0,0
7994,2024-10-05,0,0
7995,2025-03-15,1,0
7996,2024-10-02,0,1
7997,2025-05-28,0,1
7998,2024-03-28,0,1
7999,2025-05-19,0,0
8000,2024-08-28,0,1
8001,2024-08-23,0,0
8002,2024-05-07,1,0
8003,2025-05-17,0,0
8004,2024-07-18,0,0
8005,2025-05-16,1,0
8006,2025-05-06,0,1
8007,2024-01-21,0,0
8008,2024-08-21,0,0
8009,2025-02-19,1,0
8010,2024-05-27,0,0
8011,2024-01-29,0,1
8012,2024-12-26,0,0
8013,2024-11-03,0,1
8014,2024-06-10,0,0
8015,2024-03-01,0,0
8016,2024-05-04,1,0
8017,2025-03-31,1,0
8018,2024-03-11,0,1
8019,2025-04-10,0,1
8020,2024-08-30,0,0
8021,2025-05-04,0,1
8022,2024-08-08,0,0
8023,2025-04-17,0,0
8024,2025-05-08,0,0
8025,2024-03-22,0,0
8026,2024-01-12,0,1
8027,2024-09-19,1,0
8028,2025-03-24,0,1
8029,2024-07-10,1,0
8030,2024-04-23,0,1
8031,2024-01-26,0,1
8032,2025-05-13,1,1
8033,2025-05-22,0,0
8034,2024-03-02,0,0
8035,2024-08-16,1,1
8036,2024-02-04,0,0
8037,2025-03-31,0,1
8038,2025-05-16,0,1
8039,2024-01-25,0,0
8040,2024-02-01,0,0
8041,2024-01-12,0,1
8042,2024-11-14,0,0
8043,2024-01-01,0,1
8044,2025-03-10,0,0
8045,2024-05-15,0,0
8046,2024-07-14,0,0
8047,2024-05-12,0,1
8048,2024-03-26,0,1
8049,2025-04-20,0,1
8050,2024-11-19,0,0
8051,2024-06-28,0,0
8052,2025-05-30,0,1
8053,2024-06-23,0,0
8054,2024-01-21,0,0
8055,2024-04-14,0,0
8056,2025-03-18,1,0
8057,2024-02-18,0,0
8058,2024-05-24,0,1
8059,2024-12-05,0,0
8060,2024-12-19,0,1
8061,2024-03-15,0,0
8062,2024-11-14,1,0
8063,2024-03-27,0,1
8064,2024-02-11,0,0
8065,2024-04-02,0,0
8066,2025-05-21,1,1
8067,2024-09-21,0,0
8068,2024-10-18,1,0
8069,2025-04-08,0,1
8070,2024-04-06,0,1
8071,2024-04-04,1,0
8072,2024-11-21,0,1
8073,2024-03-14,0,0
8074,2024-12-01,1,0
8075,2024-03-08,0,0
8076,2024-03-17,0,0
8077,2024-07-26,0,1
8078,2024-08-08,0,0
8079,2024-09-18,0,1
8080,2025-02-13,0,1
8081,2024-11-26,1,0
8082,2024-12-09,0,0
8083,2024-03-14,0,1
8084,2024-09-10,0,0
8085,2024-11-27,1,0
8086,2025-02-01,0,1
8087,2024-12-10,0,1
8088,2025-03-30,0,0
8089,2024-04-24,0,1
8090,2024-11-08,0,1
8091,2024-08-15,0,0
8092,2024-09-01,0,0
8093,2025-03-02,0,0
8094,2024-02-11,0,1
8095,2025-04-09,0,0
8096,2024-10-04,1,1
8097,2024-01-19,0,0
8098,2024-03-06,0,0
8099,2024-06-15,1,0
8100,2025-02-06,0,1
8101,2025-02-12,0,0
8102,2024-04-21,0,1
8103,2024-09-30,0,1
8104,2025-02-10,0,1
8105,2025-01-07,0,0
8106,2024-02-08,0,0
8107,2024-04-14,1,0
8108,2024-11-19,0,1
8109,2025-02-17,0,0
8110,2025-03-04,1,1
8111,2024-03-01,0,0
8112,2024-11-02,0,0
8113,2024-12-19,0,0
8114,2025-01-27,0,0
8115,2024-07-22,1,0
8116,2024-09-14,0,0
8117,2025-04-30,1,0
8118,2025-05-31,1,0
8119,2025-03-21,1,1
8120,2024-06-28,0,1
8121,2024-12-07,0,1
8122,2024-05-12,0,0
8123,2025-03-18,0,1
8124,2024-09-09,0,1
8125,2024-09-21,0,0
8126,2024-04-02,0,0
8127,2025-02-14,1,0
8128,2024-05-17,0,0
8129,2024-07-26,0,0
8130,2024-11-02,0,0
8131,2024-09-22,0,0
8132,2024-11-13,1,0
8133,2024-04-22,0,0
8134,2025-01-12,0,1
8135,2025-03-29,1,1
8136,2024-07-09,0,0
8137,2025-03-15,0,0
8138,2024-07-05,0,0
8139,2025-01-01,0,0
8140,2024-03-29,0,1
8141,2024-07-05,0,0
8142,2024-05-11,0,1
8143,2025-01-10,1,1
8144,2024-04-08,0,0
8145,2024-02-03,1,0
8146,2024-06-19,0,1
8147,2024-12-31,0,1
8148,2024-02-28,0,0
8149,2024-06-29,0,0
8150,2024-01-19,0,1
8151,2024-08-13,1,1
8152,2025-04-17,1,1
8153,2024-04-04,0,0
8154,2024-10-23,0,1
8155,2024-06-23,0,0
8156,2024-08-09,0,1
8157,2024-02-23,0,1
8158,2025-02-06,0,1
8159,2024-11-13,0,0
8160,2024-12-14,0,1
8161,2025-03-18,1,1
8162,2024-10-08,0,0
8163,2024-12-25,0,1
8164,2024-01-08,0,0
8165,2025-05-05,0,0
8166,2024-12-06,1,0
8167,2025-04-16,1,1
8168,2024-09-05,0,0
8169,2024-08-22,0,0
8170,2024-03-23,0,0
8171,2024-04-02,1,0
8172,2025-01-28,0,0
8173,2024-09-24,0,1
8174,2025-02-20,0,0
8175,2024-09-09,0,1
8176,2024-05-01,0,0
8177,2024-01-10,0,1
8178,2024-11-11,0,1
8179,2024-09-29,1,1
8180,2024-11-01,0,0
8181,2024-07-28,0,0
8182,2025-04-08,1,0
8183,2025-02-19,0,0
8184,2024-08-03,0,0
8185,2024-03-20,0,0
8186,2025-04-24,0,0
8187,2024-01-18,0,1
8188,2024-06-13,0,1
8189,2024-07-20,0,0
8190,2024-12-11,1,0
8191,2024-12-31,1,1
8192,2025-03-23,0,0
8193,2025-05-27,0,0
8194,2024-11-14,0,1
8195,2024-08-04,0,1
8196,2024-02-03,0,1
8197,2024-09-22,1,1
8198,2024-03-20,0,1
8199,2025-02-16,1,0
8200,2024-09-08,1,1
8201,2024-01-12,0,0
8202,2025-02-04,0,1
8203,2024-10-08,0,1
8204,2024-04-21,0,0
8205,2025-01-12,0,1
8206,2024-09-24,1,1
8207,2024-10-24,0,0
8208,2024-11-12,0,1
8209,2025-05-23,0,0
8210,2024-12-30,1,0
8211,2024-09-27,1,1
8212,2025-04-18,1,0
8213,2024-08-21,0,0
8214,2024-02-28,0,1
8215,2024-09-07,1,0
8216,2024-03-26,0,1
8217,2025-01-24,0,0
8218,2024-06-28,0,1
8219,2024-05-28,0,0
8220,2024-04-30,0,1
8221,2024-09-12,0,1
8222,2024-11-04,0,1
8223,2024-02-28,0,1
8224,2024-03-09,0,0
8225,2025-03-21,0,1
8226,2025-01-22,0,0
8227,2024-03-26,1,0
8228,2024-08-14,1,0
8229,2024-07-02,0,1
8230,2024-11-17,0,1
8231,2024-11-13,0,0
8232,2025-02-02,0,1
8233,2024-10-19,0,1
8234,2024-10-19,0,1
8235,2025-04-29,0,1
8236,2025-03-22,1,0
8237,2025-02-15,0,0
8238,2025-05-22,1,0
8239,2024-08-31,0,0
8240,2025-02-23,0,1
8241,2024-06-02,0,0
8242,2025-02-27,1,1
8243,2024-09-29,1,0
8244,2024-05-07,1,0
8245,2025-01-07,0,0
8246,2024-06-07,1,0
8247,2024-06-24,0,0
8248,2024-07-29,0,0
8249,2025-03-22,0,1
8250,2024-06-15,0,0
8251,2025-04-04,0,1
8252,2024-12-22,0,0
8253,2024-10-30,0,0
8254,2024-08-20,0,0
8255,2024-11-22,0,1
8256,2024-06-30,0,0
8257,2024-11-29,1,1
8258,2024-01-29,0,0
8259,2024-04-02,0,0
8260,2024-11-25,0,0
8261,2024-07-02,0,0
8262,2024-04-04,0,1
8263,2024-12-18,0,0
8264,2024-09-21,0,1
8265,2024-01-19,0,0
8266,2025-05-13,1,0
8267,2024-05-18,0,0
8268,2024-09-11,0,0
8269,2024-03-25,0,1
8270,2025-04-02,1,1
8271,2024-04-01,0,0
8272,2024-03-09,0,1
8273,2024-02-06,0,1
8274,2024-05-19,0,0
8275,2024-06-26,0,0
8276,2024-05-16,0,0
8277,2024-07-08,0,1
8278,2024-12-07,1,0
8279,2024-01-05,0,0
8280,2024-09-13,1,0
8281,2024-08-30,0,0
8282,2025-02-18,0,0
8283,2024-12-08,1,0
8284,2025-01-13,0,0
8285,2024-05-25,0,1
8286,2024-11-18,0,1
8287,2024-05-01,0,1
8288,2024-09-08,0,0
8289,2024-11-06,0,0
8290,2025-04-19,1,0
8291,2025-05-06,0,0
8292,2024-12-12,0,0
8293,2025-05-01,0,0
8294,2025-04-17,0,1
8295,2025-01-16,0,1
8296,2024-10-06,0,0
8297,2024-03-12,0,1
8298,2024-12-31,0,1
8299,2024-04-03,0,1
8300,2025-01-07,0,1
8301,2024-12-04,1,0
8302,2025-03-12,0,0
8303,2024-12-01,0,1
8304,2025-05-06,1,0
8305,2024-02-09,1,1
8306,2024-12-24,1,0
8307,2024-09-10,0,0
8308,2025-02-01,0,0
8309,2024-06-18,0,1
8310,2025-05-25,0,0
8311,2024-09-16,0,0
8312,2025-04-03,0,0
8313,2024-12-06,1,0
8314,2024-02-26,0,1
8315,2024-08-05,0,0
8316,2025-04-08,1,1
8317,2024-09-03,0,1
8318,2025-01-07,0,0
8319,2025-02-20,0,0
8320,2024-01-31,0,1
8321,2025-01-02,0,1
8322,2024-04-17,0,0
8323,2025-02-21,0,0
8324,2025-02-01,0,0
8325,2024-09-28,0,0
8326,2024-04-25,0,0
8327,2024-09-12,0,1
8328,2024-03-21,0,0
8329,2024-05-07,0,0
8330,2024-08-22,1,0
8331,2024-06-29,0,0
8332,2024-06-05,0,1
8333,2025-03-29,0,0
8334,2024-01-24,0,0
8335,2025-04-17,1,0
8336,2025-02-03,0,0
8337,2024-05-13,0,0
8338,2025-02-24,0,1
8339,2024-07-31,1,1
8340,2025-04-26,1,0
8341,2024-12-13,1,1
8342,2024-06-14,0,1
8343,2024-12-13,1,1
8344,2025-02-01,1,0
8345,2025-03-10,0,1
8346,2024-08-08,0,1
8347,2024-11-03,0,1
8348,2025-04-10,0,1
8349,2024-04-08,0,1
8350,2024-08-29,0,1
8351,2024-06-06,1,1
8352,2024-08-14,0,0
8353,2025-02-26,1,1
8354,2024-03-12,0,1
8355,2024-08-30,0,0
8356,2024-02-14,0,0
8357,2025-04-16,0,0
8358,2025-01-05,0,0
8359,2024-04-01,1,0
8360,2024-01-22,0,0
8361,2024-06-20,0,0
8362,2024-07-10,0,0
8363,2024-03-17,1,1
8364,2024-10-07,0,1
8365,2024-12-29,0,0
8366,2024-06-27,0,0
8367,2024-08-25,0,1
8368,2024-05-14,0,1
8369,2024-10-06,0,0
8370,2024-01-19,0,1
8371,2025-01-05,0,0
8372,2024-04-21,0,0
8373,2024-08-08,0,0
8374,2024-10-30,0,0
8375,2024-11-20,0,1
8376,2025-03-12,1,0
8377,2025-03-13,0,0
8378,2024-06-18,1,0
8379,2025-01-09,0,0
8380,2025-01-15,0,0
8381,2024-01-14,0,0
8382,2025-05-14,0,0
8383,2025-01-25,1,0
8384,2025-05-06,0,0
8385,2025-01-19,0,0
8386,2024-07-14,1,0
8387,2024-10-26,1,1
8388,2024-11-03,0,0
8389,2024-09-08,1,0
8390,2024-01-08,1,0
8391,2024-07-26,0,0
8392,2024-05-10,0,1
8393,2024-01-26,0,0
8394,2025-03-29,1,0
8395,2024-07-04,0,0
8396,2025-04-28,0,0
8397,2024-02-20,0,1
8398,2024-01-05,0,1
8399,2024-06-08,0,0
8400,2024-07-26,0,0
8401,2024-09-13,0,0
8402,2024-07-23,0,1
8403,2024-01-11,0,0
8404,2024-01-08,0,0
8405,2025-02-12,1,0
8406,2024-02-01,0,0
8407,2025-01-21,0,1
8408,2024-08-15,0,1
8409,2025-04-19,0,0
8410,2024-07-25,0,0
8411,2024-11-13,0,0
8412,2024-12-13,0,1
8413,2024-08-21,0,1
8414,2024-02-13,0,0
8415,2024-05-21,0,1
8416,2024-06-24,0,0
8417,2025-03-24,0,0
8418,2024-03-22,0,1
8419,2024-05-14,0,0
8420,2024-06-25,0,0
8421,2025-01-17,0,1
8422,2024-08-30,0,0
8423,2024-05-20,0,0
8424,2025-04-01,1,0
8425,2025-03-15,1,1
8426,2024-02-25,0,1
8427,2025-02-22,0,0
8428,2024-03-28,0,0
8429,2024-01-08,0,0
8430,2025-04-21,0,0
8431,2024-08-02,0,0
8432,2025-05-11,0,1
8433,2025-05-17,1,1
8434,2024-09-01,0,0
8435,2025-04-22,0,1
8436,2024-11-04,1,1
8437,2024-08-18,0,0
8438,2025-01-17,0,0
8439,2024-06-03,1,0
8440,2024-06-23,0,0
8441,2024-04-24,0,0
8442,2025-01-24,0,1
8443,2024-11-06,0,0
8444,2024-10-26,0,1
8445,2024-01-18,0,1
8446,2024-01-12,0,1
8447,2025-02-07,0,1
8448,2024-08-19,0,0
8449,2024-10-04,1,0
8450,2024-12-18,0,0
8451,2024-10-29,0,0
8452,2025-04-14,0,0
8453,2024-03-17,1,0
8454,2024-01-24,0,0
8455,2024-01-15,0,0
8456,2024-12-12,0,0
8457,2024-06-20,0,1
8458,2024-11-22,1,1
8459,2025-04-29,1,1
8460,2025-05-03,0,0
8461,2025-04-06,0,1
8462,2025-01-12,0,1
8463,2024-06-12,1,1
8464,2025-01-06,0,1
8465,2025-02-27,0,0
8466,2025-04-21,0,1
8467,2025-01-16,0,1
8468,2024-06-03,0,0
8469,2024-09-13,0,0
8470,2024-03-08,0,1
8471,2024-12-09,0,1
8472,2024-10-03,1,0
8473,2025-01-25,0,0
8474,2025-03-24,0,0
8475,2024-09-15,1,1
8476,2024-11-02,1,1
8477,2024-04-04,0,0
8478,2025-04-08,0,0
8479,2024-09-02,0,1
8480,2024-07-05,0,0
8481,2025-01-07,0,0
8482,2025-02-09,0,1
8483,2025-02-11,0,1
8484,2024-05-04,0,1
8485,2024-12-02,0,0
8486,2024-12-06,0,0
8487,2024-06-26,0,1
8488,2024-06-18,0,1
8489,2024-02-08,0,0
8490,2024-03-09,0,0
8491,2024-08-23,0,0
8492,2025-01-15,0,0
8493,2024-02-26,0,0
8494,2024-10-03,0,1
8495,2024-04-08,0,0
8496,2024-11-20,0,0
8497,2025-04-05,0,1
8498,2024-06-27,0,0
8499,2024-04-28,0,0
8500,2025-04-13,1,1
8501,2025-03-30,0,0
8502,2024-01-26,1,1
8503,2025-05-04,0,0
8504,2024-01-08,0,1
8505,2025-05-30,1,0
8506,2024-05-28,0,0
8507,2025-05-02,0,1
8508,2024-01-25,1,1
8509,2025-02-28,1,0
8510,2024-10-19,0,0
8511,2024-07-03,1,0
8512,2025-03-06,1,0
8513,2024-11-12,0,0
8514,2025-02-01,1,1
8515,2024-11-19,0,1
8516,2024-03-16,1,1
8517,2025-04-30,1,1
8518,2024-03-28,0,0
8519,2024-08-19,0,0
8520,2024-01-07,0,1
8521,2024-02-21,0,0
8522,2025-01-30,1,0
8523,2024-08-08,1,0
8524,2025-03-03,0,1
8525,2024-05-22,0,1
8526,2024-12-28,0,1
8527,2025-01-16,0,0
8528,2024-10-03,0,0
